@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute limbs-1 numeric
@attribute limbs-2 numeric
@attribute limbs-3 numeric
@attribute limbs-4 numeric
@attribute limbs-5 numeric
@attribute limbs-6 numeric
@attribute limbs-7 numeric
@attribute limbs-8 numeric
@attribute limbs-9 numeric
@attribute limbs-10 numeric
@attribute limbs-11 numeric
@attribute limbs-12 numeric
@attribute limbs-13 numeric
@attribute limbs-14 numeric
@attribute limbs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
1521,'2015/11/24 21:08:51:791',1,93.166893,69.271706,156.478561,97.904297,162.08548,154.942581,106.21463,102.760841,165.249924,171.979309,165.305191,164.080017,164.472107,133.446136,15.685784,6,0.68,0,0,0
1522,'2015/11/24 21:08:51:842',1,93.438477,69.45578,162.994644,107.049759,162.107224,154.752777,106.220345,102.593201,165.311951,171.558502,165.136642,161.062622,171.426483,166.036102,15.998103,6,0.68,0,0,0
1523,'2015/11/24 21:08:51:862',1,93.438477,69.45578,162.994644,107.049759,162.107224,154.752777,106.220345,102.593201,165.311951,171.558502,165.136642,161.062622,171.426483,166.036102,15.998103,6,0.68,0,0,0
1524,'2015/11/24 21:08:51:915',1,93.052208,79.183762,176.7565,135.836533,163.220993,159.0392,103.984779,103.720192,171.500717,171.333633,168.001877,172.41066,169.480698,170.062073,13.659861,6,0.68,0,0,0
1525,'2015/11/24 21:08:51:936',1,93.052208,79.183762,176.7565,135.836533,163.220993,159.0392,103.984779,103.720192,171.500717,171.333633,168.001877,172.41066,169.480698,170.062073,13.659861,6,0.68,0,0,0
1526,'2015/11/24 21:08:52:004',1,90.38279,81.963387,167.420502,155.088928,161.731674,157.505936,103.954063,103.992287,169.963272,171.767029,167.851135,171.914398,170.203094,171.8936,14.176952,6,0.68,0,0,0
1527,'2015/11/24 21:08:52:073',1,94.965485,80.978264,152.284882,171.547501,154.897079,153.507446,107.936821,108.407883,164.311249,168.275314,164.631668,173.315598,164.419556,170.548264,17.250954,6,0.68,0,0,0
1528,'2015/11/24 21:08:52:105',1,95.016342,81.172554,136.599762,175.654648,157.797287,156.705276,104.422882,104.672989,161.882645,174.411606,167.828186,171.158844,169.494553,170.911179,17.108952,6,0.68,0,0,0
1529,'2015/11/24 21:08:52:167',1,91.22348,84.520256,116.951263,159.417908,161.313461,150.357162,102.091766,105.03112,160.787323,174.327103,162.941483,167.1763,163.822708,161.392654,13.897875,6,0.68,0,0,0
1530,'2015/11/24 21:08:52:187',1,91.22348,84.520256,116.951263,159.417908,161.313461,150.357162,102.091766,105.03112,160.787323,174.327103,162.941483,167.1763,163.822708,161.392654,13.897875,6,0.68,0,0,0
1531,'2015/11/24 21:08:52:241',1,83.4561,90.471046,116.357094,159.174393,161.055176,149.042908,101.734413,107.226181,159.344025,172.571442,151.321594,159.418228,157.034164,163.964005,13.252152,6,0.68,0,0,0
1532,'2015/11/24 21:08:52:266',1,83.4561,90.471046,116.357094,159.174393,161.055176,149.042908,101.734413,107.226181,159.344025,172.571442,151.321594,159.418228,157.034164,163.964005,13.252152,6,0.68,0,0,0
1533,'2015/11/24 21:08:52:316',1,83.815353,89.882774,133.203186,174.696762,156.44136,150.21553,104.847832,107.855255,159.71077,174.198074,151.611282,159.963959,179.105377,165.804413,14.491926,6,0.68,0,0,0
1534,'2015/11/24 21:08:52:336',1,83.815353,89.882774,133.203186,174.696762,156.44136,150.21553,104.847832,107.855255,159.71077,174.198074,151.611282,159.963959,179.105377,165.804413,14.491926,6,0.68,0,0,0
1535,'2015/11/24 21:08:52:389',1,85.571098,88.347557,152.039337,174.714035,154.717316,153.578735,107.566132,108.418991,159.793854,175.692429,153.913467,165.465897,167.491348,172.591019,16.927679,6,0.68,0,0,0
1536,'2015/11/24 21:08:52:409',1,85.571098,88.347557,152.039337,174.714035,154.717316,153.578735,107.566132,108.418991,159.793854,175.692429,153.913467,165.465897,167.491348,172.591019,16.927679,6,0.68,0,0,0
1537,'2015/11/24 21:08:52:444',1,86.89016,86.016556,161.422379,168.179245,166.884659,156.665771,104.724182,107.464066,162.067978,175.570816,154.419846,166.611115,168.021667,172.760696,19.259113,6,0.68,0,0,0
1538,'2015/11/24 21:08:52:506',1,90.868935,82.791756,177.214828,152.074738,163.342239,159.784225,104.901024,105.817642,166.63205,172.550491,156.574432,168.843475,168.961655,173.387497,18.569084,6,0.68,0,0,0
1539,'2015/11/24 21:08:52:569',1,93.883797,79.736923,167.062042,130.102905,162.399506,161.380859,103.777962,104.765686,164.184052,170.616486,159.70636,170.360001,169.29245,169.213348,21.852224,6,0.68,0,0,0
1540,'2015/11/24 21:08:52:588',1,93.883797,79.736923,167.062042,130.102905,162.399506,161.380859,103.777962,104.765686,164.184052,170.616486,159.70636,170.360001,169.29245,169.213348,21.852224,6,0.68,0,0,0
1541,'2015/11/24 21:08:52:648',1,93.097038,83.421043,155.014313,108.457817,167.588623,160.197968,104.134529,104.323036,167.455734,169.924667,160.531601,172.932907,165.212265,158.127655,20.181831,6,0.68,0,0,0
1542,'2015/11/24 21:08:52:715',1,93.223717,81.67907,157.429321,105.683578,165.053162,158.801697,105.764618,103.536453,164.129715,167.344925,160.144699,170.857407,165.57692,142.270111,22.590054,6,0.68,0,0,0
1543,'2015/11/24 21:08:52:734',1,93.223717,81.67907,157.429321,105.683578,165.053162,158.801697,105.764618,103.536453,164.129715,167.344925,160.144699,170.857407,165.57692,142.270111,22.590054,6,0.68,0,0,0
1544,'2015/11/24 21:08:52:790',1,93.214699,74.15239,167.462921,116.867928,166.43338,158.135651,105.338051,103.342239,164.745987,167.745972,160.112366,165.844162,168.434952,157.76973,21.22847,6,0.68,0,0,0
1545,'2015/11/24 21:08:52:813',1,93.214699,74.15239,167.462921,116.867928,166.43338,158.135651,105.338051,103.342239,164.745987,167.745972,160.112366,165.844162,168.434952,157.76973,21.22847,6,0.68,0,0,0
1546,'2015/11/24 21:08:52:831',1,93.061676,70.72715,170.804749,121.375641,171.125854,157.482315,104.042091,103.178673,169.746323,169.206039,160.617645,164.160599,173.180252,168.526398,17.467348,6,0.68,0,0,0
1547,'2015/11/24 21:08:52:853',1,93.061676,70.72715,170.804749,121.375641,171.125854,157.482315,104.042091,103.178673,169.746323,169.206039,160.617645,164.160599,173.180252,168.526398,17.467348,6,0.68,0,0,0
1548,'2015/11/24 21:08:52:906',1,92.382347,66.546478,178.815094,136.520859,168.739517,158.808716,104.020767,103.552696,168.541626,170.890793,161.15625,163.431564,170.530609,170.125946,17.208429,6,0.68,0,0,0
1549,'2015/11/24 21:08:52:928',1,92.382347,66.546478,178.815094,136.520859,168.739517,158.808716,104.020767,103.552696,168.541626,170.890793,161.15625,163.431564,170.530609,170.125946,17.208429,6,0.68,0,0,0
1550,'2015/11/24 21:08:52:989',1,93.867531,70.186775,167.05571,149.65564,169.15239,157.950272,104.084473,104.073883,167.69191,171.123276,164.274948,168.652679,173.323868,167.476746,18.157454,6,0.68,0,0,0
1551,'2015/11/24 21:08:53:054',1,95.387062,75.624588,137.430786,177.848602,162.56192,158.03302,103.741982,104.025146,161.63356,172.947067,171.42276,169.414413,167.945129,147.882996,18.700251,6,0.68,0,0,0
1552,'2015/11/24 21:08:53:074',1,95.387062,75.624588,137.430786,177.848602,162.56192,158.03302,103.741982,104.025146,161.63356,172.947067,171.42276,169.414413,167.945129,147.882996,18.700251,6,0.68,0,0,0
1553,'2015/11/24 21:08:53:124',1,93.461334,77.976646,119.632446,164.592102,163.477692,157.32756,103.106842,104.128555,160.759705,174.526627,166.506134,174.580185,159.3853,163.42569,18.27253,6,0.68,0,0,0
1554,'2015/11/24 21:08:53:146',1,93.461334,77.976646,119.632446,164.592102,163.477692,157.32756,103.106842,104.128555,160.759705,174.526627,166.506134,174.580185,159.3853,163.42569,18.27253,6,0.68,0,0,0
1555,'2015/11/24 21:08:53:244',1,95.590843,78.710663,110.775902,163.15329,157.681717,157.231934,106.021584,104.462036,165.801041,177.224655,158.692154,172.554047,161.25441,162.522202,13.350353,6,0.68,0,0,0
1556,'2015/11/24 21:08:53:307',1,95.179993,79.466759,116.201012,167.550125,164.383682,158.169327,103.839043,104.621452,161.118973,177.858719,157.770889,172.682327,151.953262,166.892822,18.498781,6,0.68,0,0,0
1557,'2015/11/24 21:08:53:327',1,95.179993,79.466759,116.201012,167.550125,164.383682,158.169327,103.839043,104.621452,161.118973,177.858719,157.770889,172.682327,151.953262,166.892822,18.498781,6,0.68,0,0,0
1558,'2015/11/24 21:08:53:378',1,95.113762,80.964531,135.968185,176.48436,162.512085,159.670456,104.39592,104.859726,161.849854,177.08139,157.810425,173.236969,166.701126,172.673096,18.895208,6,0.68,0,0,0
1559,'2015/11/24 21:08:53:398',1,95.113762,80.964531,135.968185,176.48436,162.512085,159.670456,104.39592,104.859726,161.849854,177.08139,157.810425,173.236969,166.701126,172.673096,18.895208,6,0.68,0,0,0
1560,'2015/11/24 21:08:53:452',1,96.568069,80.060715,159.662079,166.535324,171.794922,161.052582,104.171486,104.646255,164.977295,175.554901,159.590393,173.343185,172.872986,169.225952,18.556707,6,0.68,0,0,0
1561,'2015/11/24 21:08:53:471',1,96.568069,80.060715,159.662079,166.535324,171.794922,161.052582,104.171486,104.646255,164.977295,175.554901,159.590393,173.343185,172.872986,169.225952,18.556707,6,0.68,0,0,0
1562,'2015/11/24 21:08:53:526',1,99.469917,78.924744,171.045609,153.08754,170.329987,161.907928,104.25901,104.458153,165.516953,174.449661,163.371994,172.66507,167.689453,169.982559,19.14283,6,0.68,0,0,0
1563,'2015/11/24 21:08:53:546',1,99.469917,78.924744,171.045609,153.08754,170.329987,161.907928,104.25901,104.458153,165.516953,174.449661,163.371994,172.66507,167.689453,169.982559,19.14283,6,0.68,0,0,0
1564,'2015/11/24 21:08:53:579',1,99.196167,78.317375,174.278152,145.172882,170.042038,162.291611,104.293655,104.495316,165.82843,174.126678,164.69873,172.730804,167.07164,163.056229,19.16378,6,0.68,0,0,0
1565,'2015/11/24 21:08:53:643',1,99.198616,77.794182,178.146667,127.071632,169.557816,162.027756,104.366692,104.381752,166.063171,174.151352,167.343933,172.608963,163.046875,160.50914,18.817074,5,0.68,0,0,0
1566,'2015/11/24 21:08:53:709',1,99.847862,81.69651,179.324829,112.463989,170.160004,161.500824,104.242462,104.101501,166.659363,173.728363,172.761475,174.959335,160.479401,166.527679,18.584002,5,0.68,0,0,0
1567,'2015/11/24 21:08:53:734',1,99.847862,81.69651,179.324829,112.463989,170.160004,161.500824,104.242462,104.101501,166.659363,173.728363,172.761475,174.959335,160.479401,166.527679,18.584002,5,0.68,0,0,0
1568,'2015/11/24 21:08:53:785',1,98.609642,81.812263,175.468369,107.088028,170.408401,161.154984,104.291496,104.166771,167.410187,173.490784,172.758209,173.345688,166.877151,152.505188,18.318192,5,0.68,0,0,0
1569,'2015/11/24 21:08:53:853',1,97.281654,88.745811,167.95816,111.399696,170.333282,160.617615,104.454666,104.572884,167.685684,173.730667,170.587769,176.727386,164.169968,165.748215,18.085173,5,0.68,0,0,0
1570,'2015/11/24 21:08:53:872',1,97.281654,88.745811,167.95816,111.399696,170.333282,160.617615,104.454666,104.572884,167.685684,173.730667,170.587769,176.727386,164.169968,165.748215,18.085173,5,0.68,0,0,0
1571,'2015/11/24 21:08:53:926',1,95.003235,88.393356,157.527405,120.636932,169.911362,160.257339,104.596123,104.93885,168.041504,173.775162,165.270798,175.030701,163.858353,173.57045,17.873747,5,0.68,0,0,0
1572,'2015/11/24 21:08:53:947',1,95.003235,88.393356,157.527405,120.636932,169.911362,160.257339,104.596123,104.93885,168.041504,173.775162,165.270798,175.030701,163.858353,173.57045,17.873747,5,0.68,0,0,0
1573,'2015/11/24 21:08:53:968',1,100.31813,85.01976,152.088806,124.824295,165.251434,160.218155,106.693451,104.770859,164.75827,173.781876,172.195175,174.8992,161.961487,174.209641,20.41227,5,0.68,0,0,0
1574,'2015/11/24 21:08:54:036',1,99.345406,86.374924,140.960068,137.38533,170.096817,160.326187,104.653633,105.271667,167.706879,173.607117,165.044327,173.315781,160.365036,175.931122,18.543762,5,0.68,0,0,0
1575,'2015/11/24 21:08:54:058',1,99.345406,86.374924,140.960068,137.38533,170.096817,160.326187,104.653633,105.271667,167.706879,173.607117,165.044327,173.315781,160.365036,175.931122,18.543762,5,0.68,0,0,0
1576,'2015/11/24 21:08:54:111',1,97.962959,88.135735,126.117836,146.762238,166.193512,160.280563,106.472252,105.5681,164.870575,174.003967,163.478577,173.392349,163.222031,178.957245,20.534811,5,0.68,0,0,0
1577,'2015/11/24 21:08:54:134',1,97.962959,88.135735,126.117836,146.762238,166.193512,160.280563,106.472252,105.5681,164.870575,174.003967,163.478577,173.392349,163.222031,178.957245,20.534811,5,0.68,0,0,0
1578,'2015/11/24 21:08:54:187',1,96.311432,102.376144,98.523842,136.243118,165.638962,161.474594,103.056831,105.137062,164.779037,174.386642,147.01001,161.950729,154.980103,169.461716,20.370764,5,0.68,0,0,0
1579,'2015/11/24 21:08:54:209',1,96.311432,102.376144,98.523842,136.243118,165.638962,161.474594,103.056831,105.137062,164.779037,174.386642,147.01001,161.950729,154.980103,169.461716,20.370764,5,0.68,0,0,0
1580,'2015/11/24 21:08:54:263',1,100.155136,108.290993,88.689957,123.762512,163.833923,160.328018,103.726128,105.453819,164.259293,173.852142,137.960373,145.759644,138.356659,157.175568,20.312096,5,0.68,0,0,0
1581,'2015/11/24 21:08:54:298',1,102.995354,98.585976,93.123596,112.705673,163.457031,159.872467,104.77317,105.032471,163.435959,173.647156,133.776077,145.25647,127.733917,160.42067,20.512484,5,0.68,0,0,0
1582,'2015/11/24 21:08:54:320',1,102.995354,98.585976,93.123596,112.705673,163.457031,159.872467,104.77317,105.032471,163.435959,173.647156,133.776077,145.25647,127.733917,160.42067,20.512484,5,0.68,0,0,0
1583,'2015/11/24 21:08:54:375',1,105.129074,98.014542,94.829765,94.17524,161.696457,158.978958,105.681381,104.681396,162.066101,172.300735,121.871147,130.314194,161.962814,160.645203,20.750719,5,0.68,0,0,0
1584,'2015/11/24 21:08:54:398',1,105.129074,98.014542,94.829765,94.17524,161.696457,158.978958,105.681381,104.681396,162.066101,172.300735,121.871147,130.314194,161.962814,160.645203,20.750719,5,0.68,0,0,0
1585,'2015/11/24 21:08:54:446',1,104.54261,97.67514,103.971275,79.697311,160.96051,160.642975,105.137016,103.74678,160.090378,170.872604,111.113083,116.145294,150.099365,156.18103,21.862331,5,0.68,0,0,0
1586,'2015/11/24 21:08:54:468',1,104.54261,97.67514,103.971275,79.697311,160.96051,160.642975,105.137016,103.74678,160.090378,170.872604,111.113083,116.145294,150.099365,156.18103,21.862331,5,0.68,0,0,0
1587,'2015/11/24 21:08:54:520',1,106.223312,113.368042,96.728043,66.827568,157.067749,161.922028,104.052925,101.096634,157.671112,167.846954,93.62645,116.296852,138.538376,113.754158,22.172285,5,0.68,0,0,0
1588,'2015/11/24 21:08:54:540',1,106.223312,113.368042,96.728043,66.827568,157.067749,161.922028,104.052925,101.096634,157.671112,167.846954,93.62645,116.296852,138.538376,113.754158,22.172285,5,0.68,0,0,0
1589,'2015/11/24 21:08:54:574',1,106.377739,119.114807,90.752327,58.130165,151.354691,163.580704,103.86721,101.062737,158.332718,167.954895,81.538857,121.127686,162.080536,118.850304,21.611673,5,0.68,0,0,0
1590,'2015/11/24 21:08:54:636',1,106.443489,119.021591,86.19812,49.055992,148.895172,163.113113,104.118698,100.960632,160.765427,166.831329,70.836212,108.816116,168.877151,118.842896,19.307077,5,0.68,0,0,0
1591,'2015/11/24 21:08:54:656',1,106.443489,119.021591,86.19812,49.055992,148.895172,163.113113,104.118698,100.960632,160.765427,166.831329,70.836212,108.816116,168.877151,118.842896,19.307077,5,0.68,0,0,0
1592,'2015/11/24 21:08:54:706',1,106.199753,115.252014,85.107628,56.913803,149.327255,154.412125,103.931007,104.027283,160.364365,165.948212,69.905685,93.371788,161.957581,114.945076,16.05858,5,0.68,0,0,0
1593,'2015/11/24 21:08:54:726',1,106.199753,115.252014,85.107628,56.913803,149.327255,154.412125,103.931007,104.027283,160.364365,165.948212,69.905685,93.371788,161.957581,114.945076,16.05858,5,0.68,0,0,0
1594,'2015/11/24 21:08:54:780',1,104.241325,106.839943,83.663063,55.841354,148.53978,158.453339,104.054871,103.885109,158.748276,162.193359,70.270836,81.107727,158.856689,98.145538,18.588657,5,0.68,0,0,0
1595,'2015/11/24 21:08:54:801',1,104.241325,106.839943,83.663063,55.841354,148.53978,158.453339,104.054871,103.885109,158.748276,162.193359,70.270836,81.107727,158.856689,98.145538,18.588657,5,0.68,0,0,0
1596,'2015/11/24 21:08:54:853',1,104.03933,108.38636,88.951462,74.38205,149.198639,150.718887,104.250626,104.016899,154.127411,157.009216,82.283447,81.478149,148.137268,71.929108,18.084618,5,0.68,0,0,0
1597,'2015/11/24 21:08:54:876',1,104.03933,108.38636,88.951462,74.38205,149.198639,150.718887,104.250626,104.016899,154.127411,157.009216,82.283447,81.478149,148.137268,71.929108,18.084618,5,0.68,0,0,0
1598,'2015/11/24 21:08:54:930',1,101.589867,107.005257,91.781647,65.25634,148.591812,140.824341,105.135483,104.770615,149.684845,151.054871,84.962303,82.031738,131.302979,172.488373,19.322044,5,0.68,0,0,0
1599,'2015/11/24 21:08:54:984',1,100.851295,107.92086,87.564552,68.482361,146.541275,136.244431,105.309029,105.426666,148.9599,148.342865,84.220306,83.184074,154.486755,149.946686,17.379107,5,0.68,0,0,0
1600,'2015/11/24 21:08:55:044',1,102.496742,102.590538,84.944321,75.080482,144.00705,134.830475,105.578796,103.875633,146.269562,144.792709,78.995392,79.081085,150.114899,173.861511,17.738583,5,0.68,0,0,0
1601,'2015/11/24 21:08:55:116',1,101.777122,98.664131,85.218643,72.494446,143.175659,174.632767,102.190994,116.336876,143.443298,141.717163,77.368896,74.269974,166.885132,166.998459,15.734646,5,0.68,0,0,0
1602,'2015/11/24 21:08:55:185',1,100.445663,106.681198,85.843201,69.333511,141.90271,174.504578,102.650154,119.327057,138.62587,136.909363,75.563461,75.336014,176.843964,160.381805,15.3783,5,0.68,0,0,0
1603,'2015/11/24 21:08:55:256',1,98.725372,105.131721,86.638763,78.937706,174.498795,174.800125,121.53125,124.139076,131.910751,129.565247,78.997322,75.162521,116.836548,136.015121,16.968281,5,0.68,0,0,0
1604,'2015/11/24 21:08:55:325',1,101.104401,103.30294,89.041969,82.908714,175.213455,98.782463,136.334839,108.595673,113.647514,103.894661,79.525223,77.490601,2.777559,152.674545,29.511242,5,0.68,0,0,0
1605,'2015/11/24 21:08:55:397',1,98.704353,100.525841,81.504684,83.276451,175.961624,92.024353,148.851746,107.864494,99.664818,101.782448,70.887756,77.820816,177.437302,141.231064,21.18298,5,0.68,0,0,0
1606,'2015/11/24 21:08:55:429',1,102.495682,100.082779,77.573006,80.890511,175.898407,88.841393,147.648071,107.2715,97.121475,98.785149,75.145462,77.442123,169.098282,136.847076,21.008944,5,0.68,0,0,0
1607,'2015/11/24 21:08:55:449',1,102.495682,100.082779,77.573006,80.890511,175.898407,88.841393,147.648071,107.2715,97.121475,98.785149,75.145462,77.442123,169.098282,136.847076,21.008944,5,0.68,0,0,0
1608,'2015/11/24 21:08:55:503',1,100.758163,96.15374,75.136513,72.559975,175.964188,175.717316,146.703613,144.385391,92.07029,93.343628,74.891731,75.867363,170.354401,121.035553,22.251717,5,0.68,0,0,0
1609,'2015/11/24 21:08:55:573',1,100.61911,94.858154,72.05899,80.284538,176.122589,175.968231,147.376389,148.846222,88.304131,88.809044,77.463524,76.209946,169.077911,124.099503,20.311049,5,0.68,0,0,0
1610,'2015/11/24 21:08:55:593',1,100.61911,94.858154,72.05899,80.284538,176.122589,175.968231,147.376389,148.846222,88.304131,88.809044,77.463524,76.209946,169.077911,124.099503,20.311049,5,0.68,0,0,0
1611,'2015/11/24 21:08:55:647',1,99.890533,94.932945,74.15329,81.560623,176.419037,176.576813,150.724945,159.152725,85.366592,85.346855,80.802727,75.208435,174.516144,128.029114,13.482177,5,0.68,0,0,0
1612,'2015/11/24 21:08:55:669',1,99.890533,94.932945,74.15329,81.560623,176.419037,176.576813,150.724945,159.152725,85.366592,85.346855,80.802727,75.208435,174.516144,128.029114,13.482177,5,0.68,0,0,0
1613,'2015/11/24 21:08:55:721',1,96.725197,98.884644,92.557159,84.603622,177.355896,177.600021,167.496918,172.542984,79.561966,78.73027,90.909927,68.696495,163.327774,172.028397,12.531214,5,0.68,0,0,0
1614,'2015/11/24 21:08:55:744',1,96.725197,98.884644,92.557159,84.603622,177.355896,177.600021,167.496918,172.542984,79.561966,78.73027,90.909927,68.696495,163.327774,172.028397,12.531214,5,0.68,0,0,0
1615,'2015/11/24 21:08:55:793',1,92.096939,102.199112,87.753387,75.495354,177.338974,177.672501,169.195892,166.203964,77.275414,76.052628,92.586838,65.19883,131.44516,162.869095,19.442251,5,0.68,0,0,0
1616,'2015/11/24 21:08:55:815',1,92.096939,102.199112,87.753387,75.495354,177.338974,177.672501,169.195892,166.203964,77.275414,76.052628,92.586838,65.19883,131.44516,162.869095,19.442251,5,0.68,0,0,0
1617,'2015/11/24 21:08:55:836',1,89.944901,103.839455,86.566002,77.284546,177.243973,177.64389,165.092926,162.954315,76.496925,74.527328,91.737045,66.190979,131.77562,160.840881,20.529024,5,0.68,0,0,0
1618,'2015/11/24 21:08:55:903',1,87.736412,103.431808,87.931099,84.104919,177.163849,177.531235,158.632919,156.920624,73.881454,71.759651,92.210701,65.876373,158.134583,158.706772,20.743366,5,0.68,0,0,0
1619,'2015/11/24 21:08:55:922',1,87.736412,103.431808,87.931099,84.104919,177.163849,177.531235,158.632919,156.920624,73.881454,71.759651,92.210701,65.876373,158.134583,158.706772,20.743366,5,0.68,0,0,0
1620,'2015/11/24 21:08:55:976',1,83.503357,101.861023,94.754578,88.357048,177.045792,177.509125,155.171585,155.114349,72.462448,69.841362,86.34816,66.960968,163.306305,165.360626,21.942938,5,0.68,0,0,0
1621,'2015/11/24 21:08:56:001',1,83.503357,101.861023,94.754578,88.357048,177.045792,177.509125,155.171585,155.114349,72.462448,69.841362,86.34816,66.960968,163.306305,165.360626,21.942938,5,0.68,0,0,0
1622,'2015/11/24 21:08:56:053',1,83.516075,101.333687,98.689934,96.466331,177.139389,177.582336,156.698349,156.455872,71.703194,69.247368,89.31942,79.094452,151.750046,154.774628,21.921759,5,0.68,0,0,0
1623,'2015/11/24 21:08:56:074',1,83.516075,101.333687,98.689934,96.466331,177.139389,177.582336,156.698349,156.455872,71.703194,69.247368,89.31942,79.094452,151.750046,154.774628,21.921759,5,0.68,0,0,0
1624,'2015/11/24 21:08:56:132',1,88.790222,102.407616,97.985695,98.994667,177.437454,177.826828,163.972427,162.315811,71.591774,69.241959,94.376976,81.615356,144.20871,160.569107,21.532976,5,0.68,0,0,0
1625,'2015/11/24 21:08:56:164',1,92.649529,104.400284,90.082542,98.439156,177.546082,177.964081,167.831436,167.33905,72.150414,69.759117,102.373405,83.939751,175.135178,165.042419,22.987898,5,0.68,0,0,0
1626,'2015/11/24 21:08:56:183',1,92.649529,104.400284,90.082542,98.439156,177.546082,177.964081,167.831436,167.33905,72.150414,69.759117,102.373405,83.939751,175.135178,165.042419,22.987898,5,0.68,0,0,0
1627,'2015/11/24 21:08:56:235',1,96.298363,99.543991,95.950615,107.843506,177.76001,177.654572,176.481216,174.94693,73.951118,74.037666,91.394119,87.095497,176.220245,176.264175,27.142923,5,0.68,0,0,0
1628,'2015/11/24 21:08:56:257',1,96.298363,99.543991,95.950615,107.843506,177.76001,177.654572,176.481216,174.94693,73.951118,74.037666,91.394119,87.095497,176.220245,176.264175,27.142923,5,0.68,0,0,0
1629,'2015/11/24 21:08:56:310',1,101.727577,98.758888,88.97718,106.0952,177.430618,176.730667,168.979843,159.69223,78.770935,79.545204,87.085609,88.087822,171.504669,125.736534,32.156002,5,0.68,0,0,0
1630,'2015/11/24 21:08:56:329',1,101.727577,98.758888,88.97718,106.0952,177.430618,176.730667,168.979843,159.69223,78.770935,79.545204,87.085609,88.087822,171.504669,125.736534,32.156002,5,0.68,0,0,0
1631,'2015/11/24 21:08:56:385',1,101.214493,95.844963,88.511887,102.244865,176.598526,175.393509,154.962082,135.799866,87.86232,91.216164,73.207443,77.044563,131.056564,144.566177,38.004021,5,0.68,0,0,0
1632,'2015/11/24 21:08:56:404',1,101.214493,95.844963,88.511887,102.244865,176.598526,175.393509,154.962082,135.799866,87.86232,91.216164,73.207443,77.044563,131.056564,144.566177,38.004021,5,0.68,0,0,0
1633,'2015/11/24 21:08:56:456',1,101.592567,97.282524,93.498291,95.207771,176.404709,175.050186,151.232101,130.320404,90.996254,95.740784,69.638481,70.883766,129.133423,148.170258,39.02951,5,0.68,0,0,0
1634,'2015/11/24 21:08:56:475',1,101.592567,97.282524,93.498291,95.207771,176.404709,175.050186,151.232101,130.320404,90.996254,95.740784,69.638481,70.883766,129.133423,148.170258,39.02951,5,0.68,0,0,0
1635,'2015/11/24 21:08:56:511',1,101.542862,97.019958,92.402519,92.787514,176.319351,174.969391,150.099899,129.321899,92.900459,97.98629,69.720787,69.124535,128.001968,140.802628,38.839104,5,0.68,0,0,0
1636,'2015/11/24 21:08:56:570',1,107.13121,100.905678,84.253799,90.988228,176.184753,83.482071,148.769943,105.000153,97.088943,100.527573,73.934357,71.255646,138.630432,127.723534,37.020256,5,0.68,0,0,0
1637,'2015/11/24 21:08:56:591',1,107.13121,100.905678,84.253799,90.988228,176.184753,83.482071,148.769943,105.000153,97.088943,100.527573,73.934357,71.255646,138.630432,127.723534,37.020256,5,0.68,0,0,0
1638,'2015/11/24 21:08:56:643',1,104.862946,102.736855,86.289497,103.543427,97.424606,92.669411,106.528191,106.062798,100.093765,101.733231,83.718163,75.961708,168.910706,141.69429,33.995461,5,0.68,0,0,0
1639,'2015/11/24 21:08:56:666',1,104.862946,102.736855,86.289497,103.543427,97.424606,92.669411,106.528191,106.062798,100.093765,101.733231,83.718163,75.961708,168.910706,141.69429,33.995461,5,0.68,0,0,0
1640,'2015/11/24 21:08:56:722',1,102.545723,105.779213,99.989288,113.256439,100.193123,97.016388,107.826172,108.305641,105.296547,103.491669,89.631645,78.758888,177.035172,176.385468,29.304193,5,0.68,0,0,0
1641,'2015/11/24 21:08:56:788',1,105.426758,104.188301,105.817513,113.179153,101.106506,100.042496,109.585289,108.448227,110.319359,106.667641,92.912842,79.107864,134.676453,148.033752,29.6957,5,0.68,0,0,0
1642,'2015/11/24 21:08:56:808',1,105.426758,104.188301,105.817513,113.179153,101.106506,100.042496,109.585289,108.448227,110.319359,106.667641,92.912842,79.107864,134.676453,148.033752,29.6957,5,0.68,0,0,0
1643,'2015/11/24 21:08:56:841',1,106.738777,106.8592,101.213181,110.456902,101.844536,98.640251,110.679947,108.935303,112.896851,106.896591,93.038696,81.559174,146.300186,145.798828,29.606588,5,0.68,0,0,0
1644,'2015/11/24 21:08:56:901',1,107.936356,108.215416,105.504341,105.131973,106.188713,91.966667,113.017059,114.643127,120.923393,109.408577,84.171318,82.645226,170.416534,148.212723,31.248972,5,0.68,0,0,0
1645,'2015/11/24 21:08:56:920',1,107.936356,108.215416,105.504341,105.131973,106.188713,91.966667,113.017059,114.643127,120.923393,109.408577,84.171318,82.645226,170.416534,148.212723,31.248972,5,0.68,0,0,0
1646,'2015/11/24 21:08:56:978',1,105.545815,97.43856,98.716873,104.387169,121.775093,92.224922,117.318054,118.037483,127.570663,111.885643,76.509514,71.955566,171.067154,149.341049,32.219276,5,0.68,0,0,0
